'product_sku','product_name','manufacturer_name','product_price','related_product','category_path','product_parent_sku','published','product_in_stock','product_s_desc','metaauthor','metadesc','metakey','customtitle','file_description','file_meta','file_ordering','file_title','file_url','file_url_thumbs'
'201414001_2014-09-27_002_EPR_2014-09-27_203629020_1','1/Gael JOUAN','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@27 Septembre@Pro 2 Vitesse (1,30 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 27 Septembre<br/>Epreuve : 002/Pro 2 Vitesse (1,30 m)<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,002,Pro 2 Vitesse (1,30 m),,,,,,','titre de page','','','','','',''
'201414001_2014-09-27_002_EPR_2014-09-27_203645070_2','2/Edward LEVY','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@27 Septembre@Pro 2 Vitesse (1,30 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 27 Septembre<br/>Epreuve : 002/Pro 2 Vitesse (1,30 m)<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,002,Pro 2 Vitesse (1,30 m),,,,,,','titre de page','','','','','',''
'201414001_2014-09-27_002_EPR_2014-09-27_203701393_3','3/Benjamin ROBERT','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@27 Septembre@Pro 2 Vitesse (1,30 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 27 Septembre<br/>Epreuve : 002/Pro 2 Vitesse (1,30 m)<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,002,Pro 2 Vitesse (1,30 m),,,,,,','titre de page','','','','','',''
'201414001_2014-09-27_002_EPR_2014-09-27_203712482_4','4/Raphael SFEZ','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@27 Septembre@Pro 2 Vitesse (1,30 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 27 Septembre<br/>Epreuve : 002/Pro 2 Vitesse (1,30 m)<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,002,Pro 2 Vitesse (1,30 m),,,,,,','titre de page','','','','','',''
'201414001_2014-09-27_002_EPR_2014-09-27_210059468_6','6/Christophe GRANGIER','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@27 Septembre@Pro 2 Vitesse (1,30 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 27 Septembre<br/>Epreuve : 002/Pro 2 Vitesse (1,30 m)<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,002,Pro 2 Vitesse (1,30 m),,,,,,','titre de page','','','','','',''
'201414001_2014-09-27_002_EPR_2014-09-27_210123660_31','31/Christophe GRANGIER','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@27 Septembre@Pro 2 Vitesse (1,30 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 27 Septembre<br/>Epreuve : 002/Pro 2 Vitesse (1,30 m)<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,002,Pro 2 Vitesse (1,30 m),,,,,,','titre de page','','','','','',''
'201414001_2014-09-27_002_EPR_2014-09-27_210659363_7','7/Laurent GOFFINET','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@27 Septembre@Pro 2 Vitesse (1,30 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]0087849[/code_cavalier_ffe]</td><td>[code_cav]Laurent GOFFINET[/code_cav]</td><td>[code_che]CENTO DE SOIE[/code_che]</td><td>[code_cen]RENARDERIE EQUITATION[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 27 Septembre<br/>Epreuve : 002/Pro 2 Vitesse (1,30 m)<br/>Cheval : CENTO DE SOIE<br/>Club : RENARDERIE EQUITATION<br/>CRE : Normandie','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,002,Pro 2 Vitesse (1,30 m),Laurent,GOFFINET,0087849,CENTO DE SOIE,RENARDERIE EQUITATION,Normandie','titre de page','','','','','',''
'201414001_2014-09-27_002_EPR_2014-09-27_210703487_8','8/Morgan BORDAT','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@27 Septembre@Pro 2 Vitesse (1,30 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]1221692[/code_cavalier_ffe]</td><td>[code_cav]Morgan BORDAT[/code_cav]</td><td>[code_che]FINLEY[/code_che]</td><td>[code_cen]A C E ECURIE DE L ENCLOS[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 27 Septembre<br/>Epreuve : 002/Pro 2 Vitesse (1,30 m)<br/>Cheval : FINLEY<br/>Club : A C E ECURIE DE L ENCLOS<br/>CRE : Bourgogne','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,002,Pro 2 Vitesse (1,30 m),Morgan,BORDAT,1221692,FINLEY,A C E ECURIE DE L ENCLOS,Bourgogne','titre de page','','','','','',''
'201414001_2014-09-27_002_EPR_2014-09-27_210728312_9','9/Christian HERMON','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@27 Septembre@Pro 2 Vitesse (1,30 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]0084924[/code_cavalier_ffe]</td><td>[code_cav]Christian HERMON[/code_cav]</td><td>[code_che]UFO VAN T GELUK[/code_che]</td><td>[code_cen]ECURIE DE LA CHESNELLIERE[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 27 Septembre<br/>Epreuve : 002/Pro 2 Vitesse (1,30 m)<br/>Cheval : UFO VAN T GELUK<br/>Club : ECURIE DE LA CHESNELLIERE<br/>CRE : Normandie','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,002,Pro 2 Vitesse (1,30 m),Christian,HERMON,0084924,UFO VAN T GELUK,ECURIE DE LA CHESNELLIERE,Normandie','titre de page','','','','','',''
'201414001_2014-09-27_002_EPR_2014-09-27_210734248_13','13/Marc DILASSER','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@27 Septembre@Pro 2 Vitesse (1,30 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]0326020[/code_cavalier_ffe]</td><td>[code_cav]Marc DILASSER[/code_cav]</td><td>[code_che]QUAKER DE HUS[/code_che]</td><td>[code_cen]S H DE GACE[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 27 Septembre<br/>Epreuve : 002/Pro 2 Vitesse (1,30 m)<br/>Cheval : QUAKER DE HUS<br/>Club : S H DE GACE<br/>CRE : Normandie','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,002,Pro 2 Vitesse (1,30 m),Marc,DILASSER,0326020,QUAKER DE HUS,S H DE GACE,Normandie','titre de page','','','','','',''
'201414001_2014-09-28_009_EPR_2014-09-28_005521639_2','2/Alain BOURDON','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@28 Septembre@Pro Elite Grand Prix (1,55 m) Grand Nat.','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]0083956[/code_cavalier_ffe]</td><td>[code_cav]Alain BOURDON[/code_cav]</td><td>[code_che]PLAY BOY DU TERTRE[/code_che]</td><td>[code_cen]C E DE MONTAUBERT[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 28 Septembre<br/>Epreuve : 009/Pro Elite Grand Prix (1,55 m) Grand Nat.<br/>Cheval : PLAY BOY DU TERTRE<br/>Club : C E DE MONTAUBERT<br/>CRE : Bretagne','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,009,Pro Elite Grand Prix (1,55 m) Grand Nat.,Alain,BOURDON,0083956,PLAY BOY DU TERTRE,C E DE MONTAUBERT,Bretagne','titre de page','','','','','',''
